name,place_code,url,kana
美馬牛駅,hokkaido/A0104/A010403/R8505,https://tabelog.com/hokkaido/A0104/A010403/R8505/rstLst/,みまうしえき
上富良野駅,hokkaido/A0104/A010403/R2712,https://tabelog.com/hokkaido/A0104/A010403/R2712/rstLst/,かみふらのえき
西中駅,hokkaido/A0104/A010403/R7499,https://tabelog.com/hokkaido/A0104/A010403/R7499/rstLst/,にしなかえき
中富良野駅,hokkaido/A0104/A010403/R7092,https://tabelog.com/hokkaido/A0104/A010403/R7092/rstLst/,なかふらのえき
鹿討駅,hokkaido/A0104/A010403/R4554,https://tabelog.com/hokkaido/A0104/A010403/R4554/rstLst/,しかとうえき
学田駅,hokkaido/A0104/A010403/R2280,https://tabelog.com/hokkaido/A0104/A010403/R2280/rstLst/,がくたえき
南比布駅,hokkaido/A0104/A010404/R9672,https://tabelog.com/hokkaido/A0104/A010404/R9672/rstLst/,みなみひぬのえき
比布駅,hokkaido/A0104/A010404/R8468,https://tabelog.com/hokkaido/A0104/A010404/R8468/rstLst/,ひぬのえき
北比布駅,hokkaido/A0104/A010404/R3195,https://tabelog.com/hokkaido/A0104/A010404/R3195/rstLst/,きたひぬのえき
蘭留駅,hokkaido/A0104/A010404/R10562,https://tabelog.com/hokkaido/A0104/A010404/R10562/rstLst/,らんりゅうえき
塩狩駅,hokkaido/A0104/A010404/R4528,https://tabelog.com/hokkaido/A0104/A010404/R4528/rstLst/,しおかりえき
和寒駅,hokkaido/A0104/A010404/R10727,https://tabelog.com/hokkaido/A0104/A010404/R10727/rstLst/,わかんえき
当麻駅,hokkaido/A0104/A010404/R6646,https://tabelog.com/hokkaido/A0104/A010404/R6646/rstLst/,とうまえき
将軍山駅,hokkaido/A0104/A010404/R4926,https://tabelog.com/hokkaido/A0104/A010404/R4926/rstLst/,しょうぐんやまえき
伊香牛駅,hokkaido/A0104/A010404/R564,https://tabelog.com/hokkaido/A0104/A010404/R564/rstLst/,いかうしえき
愛別駅,hokkaido/A0104/A010404/R56,https://tabelog.com/hokkaido/A0104/A010404/R56/rstLst/,あいべつえき
中愛別駅,hokkaido/A0104/A010404/R6914,https://tabelog.com/hokkaido/A0104/A010404/R6914/rstLst/,なかあいべつえき
愛山駅,hokkaido/A0104/A010404/R13,https://tabelog.com/hokkaido/A0104/A010404/R13/rstLst/,あいやまえき
安足間駅,hokkaido/A0104/A010404/R526,https://tabelog.com/hokkaido/A0104/A010404/R526/rstLst/,あんあしかんえき
東雲駅,hokkaido/A0104/A010405/R6570,https://tabelog.com/hokkaido/A0104/A010405/R6570/rstLst/,しののめえき
上川駅,hokkaido/A0104/A010405/R2640,https://tabelog.com/hokkaido/A0104/A010405/R2640/rstLst/,かみかわえき
函館駅,hokkaido/A0105/A010501/R7855,https://tabelog.com/hokkaido/A0105/A010501/R7855/rstLst/,はこだてえき
五稜郭駅,hokkaido/A0105/A010501/R4154,https://tabelog.com/hokkaido/A0105/A010501/R4154/rstLst/,ごりょうかくえき
桔梗駅,hokkaido/A0105/A010501/R3017,https://tabelog.com/hokkaido/A0105/A010501/R3017/rstLst/,ききょうえき
湯の川駅,hokkaido/A0105/A010501/R10380,https://tabelog.com/hokkaido/A0105/A010501/R10380/rstLst/,ゆのかわえき
湯の川温泉駅,hokkaido/A0105/A010501/R10382,https://tabelog.com/hokkaido/A0105/A010501/R10382/rstLst/,ゆのかわおんせんえき
函館アリーナ前駅,hokkaido/A0105/A010501/R4735,https://tabelog.com/hokkaido/A0105/A010501/R4735/rstLst/,はこだてありーなまええき
駒場車庫前駅,hokkaido/A0105/A010501/R4116,https://tabelog.com/hokkaido/A0105/A010501/R4116/rstLst/,こまばしゃこまええき
競馬場前駅（函館）,hokkaido/A0105/A010501/R3694,https://tabelog.com/hokkaido/A0105/A010501/R3694/rstLst/,けいばじょうまええき（はこだて）
深堀町駅,hokkaido/A0105/A010501/R8678,https://tabelog.com/hokkaido/A0105/A010501/R8678/rstLst/,しんほりまちえき
柏木町駅,hokkaido/A0105/A010501/R2362,https://tabelog.com/hokkaido/A0105/A010501/R2362/rstLst/,かしわぎまちえき
杉並町駅,hokkaido/A0105/A010501/R5386,https://tabelog.com/hokkaido/A0105/A010501/R5386/rstLst/,すぎなみまちえき
五稜郭公園前駅,hokkaido/A0105/A010501/R4157,https://tabelog.com/hokkaido/A0105/A010501/R4157/rstLst/,ごりょうかくこうえんまええき
中央病院前駅,hokkaido/A0105/A010501/R6241,https://tabelog.com/hokkaido/A0105/A010501/R6241/rstLst/,ちゅうおうびょういんまええき
千代台駅,hokkaido/A0105/A010501/R6282,https://tabelog.com/hokkaido/A0105/A010501/R6282/rstLst/,ちよだいえき
堀川町駅,hokkaido/A0105/A010501/R9074,https://tabelog.com/hokkaido/A0105/A010501/R9074/rstLst/,ほりかわまちえき
昭和橋駅,hokkaido/A0105/A010501/R4980,https://tabelog.com/hokkaido/A0105/A010501/R4980/rstLst/,しょうわはしえき
千歳町駅,hokkaido/A0105/A010501/R6202,https://tabelog.com/hokkaido/A0105/A010501/R6202/rstLst/,ちとせまちえき
新川町駅（函館）,hokkaido/A0105/A010501/R5107,https://tabelog.com/hokkaido/A0105/A010501/R5107/rstLst/,しんかわまちえき（はこだて）
松風町駅,hokkaido/A0105/A010501/R9251,https://tabelog.com/hokkaido/A0105/A010501/R9251/rstLst/,まつかぜまちえき
函館駅前駅,hokkaido/A0105/A010501/R7858,https://tabelog.com/hokkaido/A0105/A010501/R7858/rstLst/,はこだてえきまええき
市役所前駅（函館）,hokkaido/A0105/A010501/R4861,https://tabelog.com/hokkaido/A0105/A010501/R4861/rstLst/,しやくしょまええき（はこだて）
魚市場通駅,hokkaido/A0105/A010501/R1175,https://tabelog.com/hokkaido/A0105/A010501/R1175/rstLst/,うおいちばとおりえき
十字街駅,hokkaido/A0105/A010501/R4888,https://tabelog.com/hokkaido/A0105/A010501/R4888/rstLst/,じゅうじまちえき
宝来町駅,hokkaido/A0105/A010501/R9014,https://tabelog.com/hokkaido/A0105/A010501/R9014/rstLst/,ほうらいまちえき
青柳町駅,hokkaido/A0105/A010501/R91,https://tabelog.com/hokkaido/A0105/A010501/R91/rstLst/,あおやぎまちえき
谷地頭駅,hokkaido/A0105/A010501/R10174,https://tabelog.com/hokkaido/A0105/A010501/R10174/rstLst/,やちあたまえき
末広町駅（函館）,hokkaido/A0105/A010501/R5363,https://tabelog.com/hokkaido/A0105/A010501/R5363/rstLst/,すえひろちょうえき（はこだて）
大町駅,hokkaido/A0105/A010501/R1867,https://tabelog.com/hokkaido/A0105/A010501/R1867/rstLst/,おおまちえき
函館どつく前駅,hokkaido/A0105/A010501/R7860,https://tabelog.com/hokkaido/A0105/A010501/R7860/rstLst/,はこだてどつくまええき
木古内駅,hokkaido/A0105/A010502/R11895,https://tabelog.com/hokkaido/A0105/A010502/R11895/rstLst/,きこないえき
大中山駅,hokkaido/A0105/A010502/R1810,https://tabelog.com/hokkaido/A0105/A010502/R1810/rstLst/,だいちゅうやまえき
七飯駅,hokkaido/A0105/A010502/R7179,https://tabelog.com/hokkaido/A0105/A010502/R7179/rstLst/,しちめしえき
新函館北斗駅,hokkaido/A0105/A010502/R2040,https://tabelog.com/hokkaido/A0105/A010502/R2040/rstLst/,しんはこだてほくとえき
仁山駅,hokkaido/A0105/A010502/R7657,https://tabelog.com/hokkaido/A0105/A010502/R7657/rstLst/,じんせんえき
大沼駅,hokkaido/A0105/A010502/R1815,https://tabelog.com/hokkaido/A0105/A010502/R1815/rstLst/,おおぬまえき
大沼公園駅,hokkaido/A0105/A010502/R1817,https://tabelog.com/hokkaido/A0105/A010502/R1817/rstLst/,おおぬまこうえんえき
赤井川駅,hokkaido/A0105/A010502/R98,https://tabelog.com/hokkaido/A0105/A010502/R98/rstLst/,あかいかわえき
駒ケ岳駅,hokkaido/A0105/A010502/R4092,https://tabelog.com/hokkaido/A0105/A010502/R4092/rstLst/,こまけがくえき
森駅,hokkaido/A0105/A010502/R10051,https://tabelog.com/hokkaido/A0105/A010502/R10051/rstLst/,もりえき
石谷駅,hokkaido/A0105/A010502/R674,https://tabelog.com/hokkaido/A0105/A010502/R674/rstLst/,いしたにえき
本石倉駅,hokkaido/A0105/A010502/R9093,https://tabelog.com/hokkaido/A0105/A010502/R9093/rstLst/,もといしくらえき
石倉駅,hokkaido/A0105/A010502/R649,https://tabelog.com/hokkaido/A0105/A010502/R649/rstLst/,いしくらえき
池田園駅,hokkaido/A0105/A010502/R597,https://tabelog.com/hokkaido/A0105/A010502/R597/rstLst/,いけだそのえき
流山温泉駅,hokkaido/A0105/A010502/R7140,https://tabelog.com/hokkaido/A0105/A010502/R7140/rstLst/,ながれやまおんせんえき
銚子口駅,hokkaido/A0105/A010502/R6269,https://tabelog.com/hokkaido/A0105/A010502/R6269/rstLst/,ちょうしくちえき
鹿部駅,hokkaido/A0105/A010502/R4559,https://tabelog.com/hokkaido/A0105/A010502/R4559/rstLst/,しかべえき
渡島沼尻駅,hokkaido/A0105/A010502/R2046,https://tabelog.com/hokkaido/A0105/A010502/R2046/rstLst/,わたりしまぬましりえき
渡島砂原駅,hokkaido/A0105/A010502/R2041,https://tabelog.com/hokkaido/A0105/A010502/R2041/rstLst/,わたりしますなはらえき
掛澗駅,hokkaido/A0105/A010502/R2259,https://tabelog.com/hokkaido/A0105/A010502/R2259/rstLst/,かかりかんえき
尾白内駅,hokkaido/A0105/A010502/R2051,https://tabelog.com/hokkaido/A0105/A010502/R2051/rstLst/,おしろないえき
東森駅,hokkaido/A0105/A010502/R8339,https://tabelog.com/hokkaido/A0105/A010502/R8339/rstLst/,ひがしもりえき
札苅駅,hokkaido/A0105/A010502/R4367,https://tabelog.com/hokkaido/A0105/A010502/R4367/rstLst/,さつかりえき
泉沢駅,hokkaido/A0105/A010502/R707,https://tabelog.com/hokkaido/A0105/A010502/R707/rstLst/,いずみさわえき
釜谷駅,hokkaido/A0105/A010502/R2587,https://tabelog.com/hokkaido/A0105/A010502/R2587/rstLst/,かまたにえき
渡島当別駅,hokkaido/A0105/A010502/R2045,https://tabelog.com/hokkaido/A0105/A010502/R2045/rstLst/,わたりしまとうべつえき
茂辺地駅,hokkaido/A0105/A010502/R10039,https://tabelog.com/hokkaido/A0105/A010502/R10039/rstLst/,しげるへんちえき
上磯駅,hokkaido/A0105/A010502/R2606,https://tabelog.com/hokkaido/A0105/A010502/R2606/rstLst/,かみいそえき
清川口駅,hokkaido/A0105/A010502/R3335,https://tabelog.com/hokkaido/A0105/A010502/R3335/rstLst/,きよかわくちえき
久根別駅,hokkaido/A0105/A010502/R3493,https://tabelog.com/hokkaido/A0105/A010502/R3493/rstLst/,きゅうねべつえき
東久根別駅,hokkaido/A0105/A010502/R8193,https://tabelog.com/hokkaido/A0105/A010502/R8193/rstLst/,ひがしきゅうねべつえき
七重浜駅,hokkaido/A0105/A010502/R7181,https://tabelog.com/hokkaido/A0105/A010502/R7181/rstLst/,ななえはまえき
落部駅,hokkaido/A0105/A010503/R2091,https://tabelog.com/hokkaido/A0105/A010503/R2091/rstLst/,らくぶえき
野田生駅,hokkaido/A0105/A010503/R7751,https://tabelog.com/hokkaido/A0105/A010503/R7751/rstLst/,のだなまえき
山越駅,hokkaido/A0105/A010503/R10255,https://tabelog.com/hokkaido/A0105/A010503/R10255/rstLst/,やまこしえき
八雲駅,hokkaido/A0105/A010503/R10130,https://tabelog.com/hokkaido/A0105/A010503/R10130/rstLst/,やくもえき
山崎駅,hokkaido/A0105/A010503/R10256,https://tabelog.com/hokkaido/A0105/A010503/R10256/rstLst/,やまざきえき
黒岩駅,hokkaido/A0105/A010503/R3589,https://tabelog.com/hokkaido/A0105/A010503/R3589/rstLst/,くろいわえき
国縫駅,hokkaido/A0105/A010503/R3630,https://tabelog.com/hokkaido/A0105/A010503/R3630/rstLst/,くにほうえき
中ノ沢駅,hokkaido/A0105/A010503/R7062,https://tabelog.com/hokkaido/A0105/A010503/R7062/rstLst/,なかのさわえき
長万部駅,hokkaido/A0105/A010503/R2049,https://tabelog.com/hokkaido/A0105/A010503/R2049/rstLst/,おしゃまんべえき
二股駅,hokkaido/A0105/A010503/R8842,https://tabelog.com/hokkaido/A0105/A010503/R8842/rstLst/,ふたまたえき
静狩駅,hokkaido/A0105/A010503/R4603,https://tabelog.com/hokkaido/A0105/A010503/R4603/rstLst/,せいかりえき
蘭島駅,hokkaido/A0106/A010601/R10561,https://tabelog.com/hokkaido/A0106/A010601/R10561/rstLst/,らんしまえき
塩谷駅,hokkaido/A0106/A010601/R4551,https://tabelog.com/hokkaido/A0106/A010601/R4551/rstLst/,しおやえき
小樽駅,hokkaido/A0106/A010601/R2066,https://tabelog.com/hokkaido/A0106/A010601/R2066/rstLst/,おたるえき
南小樽駅,hokkaido/A0106/A010601/R9586,https://tabelog.com/hokkaido/A0106/A010601/R9586/rstLst/,みなみおたるえき
小樽築港駅,hokkaido/A0106/A010601/R2067,https://tabelog.com/hokkaido/A0106/A010601/R2067/rstLst/,おたるちっこうえき
朝里駅,hokkaido/A0106/A010601/R260,https://tabelog.com/hokkaido/A0106/A010601/R260/rstLst/,あささとえき
銭函駅,hokkaido/A0106/A010601/R5528,https://tabelog.com/hokkaido/A0106/A010601/R5528/rstLst/,ぜにばこえき
銀山駅,hokkaido/A0106/A010602/R3372,https://tabelog.com/hokkaido/A0106/A010602/R3372/rstLst/,ぎんざんえき
然別駅,hokkaido/A0106/A010602/R4566,https://tabelog.com/hokkaido/A0106/A010602/R4566/rstLst/,しかりべつえき
仁木駅,hokkaido/A0106/A010602/R7303,https://tabelog.com/hokkaido/A0106/A010602/R7303/rstLst/,にきえき
余市駅,hokkaido/A0106/A010602/R10407,https://tabelog.com/hokkaido/A0106/A010602/R10407/rstLst/,よいちえき
目名駅,hokkaido/A0106/A010603/R9975,https://tabelog.com/hokkaido/A0106/A010603/R9975/rstLst/,めめいえき
蘭越駅,hokkaido/A0106/A010603/R10560,https://tabelog.com/hokkaido/A0106/A010603/R10560/rstLst/,らんえつえき
昆布駅,hokkaido/A0106/A010603/R4176,https://tabelog.com/hokkaido/A0106/A010603/R4176/rstLst/,こんぶえき
ニセコ駅,hokkaido/A0106/A010603/R7606,https://tabelog.com/hokkaido/A0106/A010603/R7606/rstLst/,にせこえき
比羅夫駅,hokkaido/A0106/A010603/R8593,https://tabelog.com/hokkaido/A0106/A010603/R8593/rstLst/,ひらおっとえき
倶知安駅,hokkaido/A0106/A010603/R3477,https://tabelog.com/hokkaido/A0106/A010603/R3477/rstLst/,くっちゃんえき
小沢駅,hokkaido/A0106/A010603/R3979,https://tabelog.com/hokkaido/A0106/A010603/R3979/rstLst/,おざわえき
黒松内駅,hokkaido/A0106/A010604/R3615,https://tabelog.com/hokkaido/A0106/A010604/R3615/rstLst/,くろまつないえき
熱郛駅,hokkaido/A0106/A010604/R7708,https://tabelog.com/hokkaido/A0106/A010604/R7708/rstLst/,ねつふえき
南千歳駅,hokkaido/A0107/A010701/R9647,https://tabelog.com/hokkaido/A0107/A010701/R9647/rstLst/,みなみちとせえき
千歳駅,hokkaido/A0107/A010701/R6199,https://tabelog.com/hokkaido/A0107/A010701/R6199/rstLst/,ちとせえき
長都駅,hokkaido/A0107/A010701/R2024,https://tabelog.com/hokkaido/A0107/A010701/R2024/rstLst/,ちょうみやこえき
新千歳空港駅,hokkaido/A0107/A010701/R5219,https://tabelog.com/hokkaido/A0107/A010701/R5219/rstLst/,しんちとせくうこうえき
石狩太美駅,hokkaido/A0107/A010702/R642,https://tabelog.com/hokkaido/A0107/A010702/R642/rstLst/,いしかりたびえき
石狩当別駅,hokkaido/A0107/A010702/R640,https://tabelog.com/hokkaido/A0107/A010702/R640/rstLst/,いしかりとうべつえき
北海道医療大学駅,hokkaido/A0107/A010702/R9055,https://tabelog.com/hokkaido/A0107/A010702/R9055/rstLst/,ほっかいどういりょうだいがくえき
大麻駅,hokkaido/A0107/A010703/R1620,https://tabelog.com/hokkaido/A0107/A010703/R1620/rstLst/,たいまえき
野幌駅,hokkaido/A0107/A010703/R7759,https://tabelog.com/hokkaido/A0107/A010703/R7759/rstLst/,のほろえき
高砂駅,hokkaido/A0107/A010703/R5749,https://tabelog.com/hokkaido/A0107/A010703/R5749/rstLst/,たかさごえき
江別駅,hokkaido/A0107/A010703/R1546,https://tabelog.com/hokkaido/A0107/A010703/R1546/rstLst/,えべつえき
豊幌駅,hokkaido/A0107/A010703/R6874,https://tabelog.com/hokkaido/A0107/A010703/R6874/rstLst/,ゆたかほろえき
サッポロビール庭園駅,hokkaido/A0107/A010703/R4382,https://tabelog.com/hokkaido/A0107/A010703/R4382/rstLst/,さっぽろびーるていえんえき
恵庭駅,hokkaido/A0107/A010703/R1512,https://tabelog.com/hokkaido/A0107/A010703/R1512/rstLst/,えにわえき
恵み野駅,hokkaido/A0107/A010703/R9965,https://tabelog.com/hokkaido/A0107/A010703/R9965/rstLst/,めぐみのえき
島松駅,hokkaido/A0107/A010703/R4725,https://tabelog.com/hokkaido/A0107/A010703/R4725/rstLst/,しままつえき
北広島駅,hokkaido/A0107/A010703/R3197,https://tabelog.com/hokkaido/A0107/A010703/R3197/rstLst/,きたこうしまえき
川端駅,hokkaido/A0107/A010704/R2905,https://tabelog.com/hokkaido/A0107/A010704/R2905/rstLst/,かわばたえき
滝ノ上駅,hokkaido/A0107/A010704/R5882,https://tabelog.com/hokkaido/A0107/A010704/R5882/rstLst/,たきのうええき
新夕張駅,hokkaido/A0107/A010704/R5326,https://tabelog.com/hokkaido/A0107/A010704/R5326/rstLst/,しんゆうばりえき
三川駅,hokkaido/A0107/A010704/R9379,https://tabelog.com/hokkaido/A0107/A010704/R9379/rstLst/,みかわえき
古山駅,hokkaido/A0107/A010704/R8928,https://tabelog.com/hokkaido/A0107/A010704/R8928/rstLst/,ふるやまえき
由仁駅,hokkaido/A0107/A010704/R10373,https://tabelog.com/hokkaido/A0107/A010704/R10373/rstLst/,ゆひとしえき
栗山駅,hokkaido/A0107/A010704/R3573,https://tabelog.com/hokkaido/A0107/A010704/R3573/rstLst/,くりやまえき
滝川駅,hokkaido/A0107/A010705/R5876,https://tabelog.com/hokkaido/A0107/A010705/R5876/rstLst/,たきかわえき
江部乙駅,hokkaido/A0107/A010705/R1545,https://tabelog.com/hokkaido/A0107/A010705/R1545/rstLst/,こうぶおつえき
深川駅,hokkaido/A0107/A010705/R8672,https://tabelog.com/hokkaido/A0107/A010705/R8672/rstLst/,ふかがわえき
納内駅,hokkaido/A0107/A010705/R2027,https://tabelog.com/hokkaido/A0107/A010705/R2027/rstLst/,のうないえき
北一已駅,hokkaido/A0107/A010705/R3069,https://tabelog.com/hokkaido/A0107/A010705/R3069/rstLst/,きたいちいえき
東滝川駅,hokkaido/A0107/A010705/R8231,https://tabelog.com/hokkaido/A0107/A010705/R8231/rstLst/,ひがしたきかわえき
赤平駅,hokkaido/A0107/A010705/R141,https://tabelog.com/hokkaido/A0107/A010705/R141/rstLst/,あかびらえき
茂尻駅,hokkaido/A0107/A010705/R9992,https://tabelog.com/hokkaido/A0107/A010705/R9992/rstLst/,しげるしりえき
平岸駅（ＪＲ）,hokkaido/A0107/A010705/R8568,https://tabelog.com/hokkaido/A0107/A010705/R8568/rstLst/,たいらきしえき（ＪＲ）
芦別駅,hokkaido/A0107/A010705/R288,https://tabelog.com/hokkaido/A0107/A010705/R288/rstLst/,あしべつえき
上芦別駅,hokkaido/A0107/A010705/R2593,https://tabelog.com/hokkaido/A0107/A010705/R2593/rstLst/,うえあしべつえき
野花南駅,hokkaido/A0107/A010705/R7732,https://tabelog.com/hokkaido/A0107/A010705/R7732/rstLst/,のはなみなみえき
